Time - Voltage	Amplitude - Voltage
45:19.3	-3.318
45:19.3	-3.44
45:19.3	-3.425
45:19.3	-3.33
45:19.3	-3.264
45:19.3	-3.328
45:19.4	-3.386
45:19.4	-3.34
45:19.4	-3.362
45:19.4	-3.284
45:19.4	-3.213
45:19.4	-3.391
45:19.4	-3.352
45:19.4	-3.318
45:19.4	-3.005
45:19.4	-3.247
45:19.4	-3.401
45:19.5	-3.301
45:19.5	-3.22
45:19.5	-3.335
45:19.5	-3.254
45:19.5	-3.337
45:19.5	-3.291
45:19.5	-3.206
45:19.5	-3.12
45:19.5	-3.098
45:19.5	-3.389
45:19.5	-3.284
45:19.6	-3.159
45:19.6	-3.196
45:19.6	-3.298
45:19.6	-3.384
45:19.6	-3.325
45:19.6	-3.079
45:19.6	-3.296
45:19.6	-3.254
45:19.6	-3.313
45:19.6	-3.259
45:19.6	-3.298
45:19.7	-3.284
45:19.7	-3.14
45:19.7	-3.389
45:19.7	-3.394
45:19.7	-3.359
45:19.7	-3.242
45:19.7	-3.296
45:19.7	-3.423
45:19.7	-3.391
45:19.7	-3.401
45:19.8	-3.396
45:19.8	-3.384
45:19.8	-3.413
45:19.8	-3.442
45:19.8	-3.418
45:19.8	-3.44
45:19.8	-3.428
45:19.8	-3.445
45:19.8	-3.428
45:19.8	-3.447
45:19.8	-3.401
45:19.9	-3.445
45:19.9	-3.433
45:19.9	-3.433
45:19.9	-3.44
45:19.9	-3.398
45:19.9	-3.42
45:19.9	-3.44
45:19.9	-3.413
45:19.9	-3.43
45:19.9	-3.442
45:19.9	-3.403
45:20.0	-3.428
45:20.0	-3.398
45:20.0	-3.44
45:20.0	-3.445
45:20.0	-3.411
45:20.0	-3.403
45:20.0	-3.394
45:20.0	-3.442
45:20.0	-3.435
45:20.0	-3.362
45:20.0	-3.423
45:20.0	-3.413
45:20.1	-3.455
45:20.1	-3.42
45:20.1	-3.416
45:20.1	-3.428
45:20.1	-3.284
45:20.1	-3.437
45:20.1	-3.447
45:20.1	-3.428
45:20.1	-3.293
45:20.1	-3.281
45:20.2	-3.445
45:20.2	-3.44
45:20.2	-3.206
45:20.2	-3.259
45:20.2	-3.442
45:20.2	-3.401
45:20.2	-3.345
45:20.2	-3.435
45:20.2	-3.425
45:20.2	-3.43
45:20.2	-3.369
45:20.3	-3.413
